participant.code,participant.label,participant.label_num,participant.payoff,participant.dutch_payoff,participant.honolulu_payoff,participant.time_started_utc,participant.date_num,session.code,session.treatment_num,session.config.real_world_currency_per_point,session.config.skip_intro_dutch,session.config.discount_a,session.config.start_round_dutch,session.config.name,session.config.num_test_rounds,session.config.start_price,session.config.price_tick,session.config.start_round_honolulu,session.config.skip_intro_honolulu,session.config.num_formal_rounds,session.config.discount_b,session.config.participation_fee,subsession.is_dutch_first,subsession.round_number,group.id_in_subsession,player.id_in_group,subsession.price_start,player.item_value,player.is_dutch_winner,group.have_dutch_winner,group.dutch_time_elapsed,group.dutch_final_price,player.contest_status,group.have_contest_winner,player.is_english_winner,player.english_dropout_elpased,group.english_time_elapsed,group.english_final_price,player.is_final_winner,group.final_price,player.payoff,group.auctioneer_utility,predict.player.optimal_dutch_bid,predict.player.is_dutch_winner,predict.player.contest_status,predict.player.english_dropout_elapsed,predict.player.is_english_winner,predict.player.is_final_winner,predict.player.payoff,predict.group.dutch_time_elapsed,predict.group.dutch_final_price,predict.group.english_time_elapsed,predict.group.english_final_price,predict.group.final_price,predict.group.auctioneer_utility,player.dropout_price,player.dropout_price.accurate,player.dropout_payoff,player.dropout_payoff.accurate,predict.player.dropout_price,predict.player.dropout_price.accurate,predict.player.dropout_payoff,predict.player.dropout_payoff.accurate
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,1,1,2,21,22.0,1,1,11.76486897,10.0,1,1.0,0,0.0,0.0,10.0,1,10.0,0,7.7646748957,7.869748796565436,1.0,1.0,7.130251203434564,1.0,1.0,4.305353179886406,13.130251203434565,7.869748796565436,7.130251203434564,15.0,15.0,9.2257568140423,10.0,9.23513103,9.492,9.911505763825891,15.0,15.0,4.34,4.305353179886406
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,2,5,2,21,24.0,1,1,11.75192046,10.0,1,1.0,0,0.0,0.0,10.0,1,10.0,0,7.7671351126,8.92272089410726,1.0,1.0,0.0,1.0,1.0,11.61752145542582,12.07727910589274,8.92272089410726,0.0,8.92272089410726,8.92272089410726,6.87523927228709,10.0,9.24807954,11.074,11.458015938314833,9.0,8.92272089410726,11.58,11.61752145542582
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,3,4,1,21,45.0,1,1,3.883419752,18.0,1,1.0,0,0.0,0.0,18.0,1,18.0,25,16.671870444816,20.78666160063008,1.0,1.0,0.0,1.0,1.0,24.11519133707697,0.213338399369924,20.78666160063008,0.0,20.78666160063008,20.78666160063008,20.702404331461743,18.0,17.116580247999998,25.461000000000002,25.82604231465375,21.0,20.786661600630076,24.0,24.11519133707697
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,4,2,2,21,44.0,1,1,4.697823048,17.0,1,2.0,1,11.0513227,11.0513227,27.0,1,27.0,12,18.920688231276003,20.201741786427547,1.0,1.0,5.798258213572453,1.0,1.0,15.74399138191644,0.7982582135724527,20.201741786427547,5.798258213572453,26.0,26.0,22.74132088499041,27.0,27.353499652,12.155000000000001,11.66530530467909,26.0,26.0,15.948,15.743991381916441
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,5,4,1,21,3.0,1,1,20.78151703,1.0,1,2.0,0,2.574341536,2.574283838,3.0,0,3.0,0,1.668719350524,0.2579569993064849,0.0,1.0,0.722563380027601,0.0,0.0,0.0,18.7225633800276,2.277436619972399,0.722563380027601,3.0,3.0,1.8916277746768533,3.0,2.7928245059999988,0.0,0.11523902481210226,3.0,3.0,0.0,0.0
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,6,5,1,21,35.0,0,1,2.729930162,19.0,1,2.0,0,12.11803842,12.11798096,30.0,0,30.0,0,21.53669066046,15.005446316130266,1.0,1.0,0.0,1.0,1.0,17.717243600453255,5.994553683869734,15.005446316130266,0.0,15.005446316130266,15.005446316130266,13.296378199773368,30.0,30.388108258,3.67,3.310824491912777,16.0,15.005446316130266,17.195,17.717243600453255
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,7,5,2,21,11.0,0,0,21.0,0.0,1,2.0,0,7.783456326,7.783366442,8.0,0,8.0,0,3.624928300816,2.670933538983166,0.0,1.0,2.6065140039881456,0.0,0.0,0.0,12.606514003988146,8.393485996011854,2.6065140039881456,11.0,11.0,7.820477146332955,8.0,7.783456326,1.404,1.457462031136239,11.0,11.0,0.0,0.0
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,8,5,1,21,5.0,1,1,20.50278234,1.0,1,1.0,0,0.0,0.0,1.0,1,1.0,2,0.6104471355400001,0.6702091580528448,1.0,1.0,0.0,1.0,1.0,2.6573397400300407,20.329790841947155,0.6702091580528448,0.0,0.6702091580528448,0.6702091580528448,0.4113301299849799,1.0,0.49721766000000045,2.48,2.7487105814130985,1.0,0.6702091580528453,2.48,2.6573397400300403
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,9,5,1,21,17.0,0,1,9.189876318,12.0,1,2.0,0,4.529052973,4.52896595,17.0,0,17.0,0,12.568813947436,5.353346302885554,1.0,1.0,0.0,1.0,1.0,8.184261711664066,15.646653697114443,5.353346302885554,0.0,5.353346302885554,5.353346302885554,3.761869144167968,17.0,16.339176655,0.0,0.48857335886595565,6.0,5.353346302885557,7.865000000000001,8.184261711664066
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,10,3,2,21,38.0,1,1,18.05282402,3.0,1,2.0,1,8.018830776,8.018830776,11.0,1,11.0,14,5.551024147636001,16.721955885187477,1.0,1.0,0.0,1.0,1.0,19.54850429821072,4.2780441148125234,16.721955885187477,0.0,16.721955885187477,16.721955885187477,15.36274785089464,11.0,10.966006756,13.662,13.642395391315683,17.0,16.721955885187477,19.404,19.54850429821072
